Date,Price,MA50,MA200
2024-07-05,238.59,234.47359999999998,227.75234999999998
2024-07-08,238.96,234.707,227.69754999999998
2024-07-09,239.13,235.0032,227.64535
2024-07-10,239.14,235.395,227.61520000000002
2024-07-11,240.09,235.93940000000003,227.60109999999997
2024-07-12,239.6,236.358,227.60940000000002
2024-07-15,237.3,236.67780000000002,227.56364999999997
2024-07-16,235.13,236.9564,227.50570000000005
2024-07-17,235.11,237.2106,227.46219999999997
2024-07-18,232.98,237.5076,227.40285
2024-07-19,230.17,237.55380000000002,227.33129999999997
2024-07-22,230.72,237.5984,227.2667
2024-07-23,229.79,237.6134,227.1836
2024-07-24,236.08,237.69299999999998,227.11475000000002
2024-07-25,225.4,237.51719999999997,227.00355000000002
2024-07-26,229.89,237.4104,226.92675000000003
2024-07-29,235.11,237.47099999999998,226.88140000000004
2024-07-30,226.78,237.324,226.84240000000003
2024-07-31,225.52,236.99140000000003,226.8275
2024-08-01,224.15,236.51280000000003,226.7773
2024-08-02,218.76,235.78260000000003,226.66510000000002
2024-08-05,215.88,235.0382,226.54319999999998
2024-08-06,211.8,234.2974,226.38805
2024-08-07,218.55,233.7002,226.2594
2024-08-08,222.29,233.17059999999998,226.08065
2024-08-09,227.44,232.6446,225.90130000000002
2024-08-12,230.47,232.32620000000003,225.73945
2024-08-13,226.03,231.7818,225.57675
2024-08-14,224.05,231.20940000000002,225.4397
2024-08-15,226.1,230.71359999999996,225.30775000000003
2024-08-16,221.39,230.21,225.1684
2024-08-19,224.3,229.90419999999997,225.07389999999998
2024-08-20,223.45,229.50900000000001,224.98835000000003
2024-08-21,222.09,229.07800000000003,224.91815
2024-08-22,225.0,228.81260000000003,224.8263
2024-08-23,226.88,228.6902,224.72415
2024-08-26,225.54,228.56620000000004,224.61489999999998
2024-08-27,230.31,228.39700000000002,224.49620000000002
2024-08-28,226.07,228.16240000000002,224.35395
2024-08-29,228.65,228.1018,224.24320000000003
2024-08-30,231.16,228.1092,224.11025
2024-09-02,230.01,228.11360000000002,223.95860000000002
2024-09-03,231.45,228.3582,223.83715
2024-09-04,226.51,228.50600000000003,223.69465
2024-09-05,230.34,228.74620000000002,223.59024999999997
2024-09-06,229.7,228.9176,223.51235
2024-09-09,227.7,228.9002,223.40364999999997
2024-09-10,232.06,228.87599999999998,223.2734
2024-09-11,229.3,228.8164,223.1602
2024-09-12,223.78,228.73399999999998,223.00625
2024-09-13,217.83,228.3188,222.83645
2024-09-16,220.27,227.945,222.68904999999998
2024-09-17,215.46,227.4716,222.53
2024-09-18,222.34,227.13559999999998,222.42345
2024-09-19,214.42,226.62219999999996,222.27564999999998
2024-09-20,221.04,226.25100000000003,222.17815
2024-09-23,221.97,225.94439999999997,222.07895
2024-09-24,221.7,225.6758,221.97889999999998
2024-09-25,219.68,225.36720000000003,221.87329999999997
2024-09-26,221.34,225.1344,221.79455000000002
2024-09-27,221.3,224.957,221.72699999999998
2024-09-30,225.75,224.85760000000002,221.66539999999998
2024-10-01,226.32,224.7882,221.59550000000002
2024-10-02,227.02,224.607,221.5491
2024-10-03,225.68,224.61260000000001,221.49335
2024-10-04,225.56,224.52599999999998,221.42065
2024-10-07,226.9,224.36180000000002,221.3889
2024-10-08,220.26,224.2314,221.31220000000002
2024-10-09,215.19,224.0248,221.22324999999998
2024-10-10,218.13,223.90439999999998,221.13665
2024-10-11,218.89,223.90699999999998,221.06904999999998
2024-10-14,218.29,223.9552,221.03435000000002
2024-10-15,218.46,224.08839999999998,221.03185000000002
2024-10-16,219.91,224.1156,221.03515
2024-10-17,217.93,224.0284,221.02294999999998
2024-10-18,215.06,223.78080000000003,221.01335000000003
2024-10-21,215.91,223.4896,220.9952
2024-10-22,212.32,223.21540000000002,220.9903
2024-10-23,213.95,223.0134,220.99425000000002
2024-10-24,207.72,222.6458,220.9891
2024-10-25,211.63,222.45059999999998,221.01495
2024-10-28,213.5,222.2346,221.04875
2024-10-29,214.57,222.05699999999996,221.10299999999998
2024-10-30,218.42,221.98359999999997,221.18290000000002
2024-10-31,225.04,221.9844,221.2773
2024-11-01,229.22,222.03119999999998,221.40255000000002
2024-11-04,222.0,221.96039999999996,221.47605
2024-11-05,217.15,221.6972,221.54525
2024-11-06,214.87,221.4732,221.593
2024-11-07,215.07,221.20159999999998,221.61485000000002
2024-11-08,217.15,220.9214,221.69154999999998
2024-11-11,214.49,220.61100000000002,221.76855
2024-11-12,215.3,220.28799999999998,221.83895
2024-11-13,212.55,220.00879999999998,221.89870000000002
2024-11-14,210.37,219.6094,221.9405
2024-11-15,205.31,219.1216,221.96720000000002
2024-11-18,202.09,218.6094,221.9758
2024-11-19,197.42,217.9166,221.96335
2024-11-20,194.15,217.2136,221.91325
2024-11-21,197.88,216.6956,221.87669999999997
2024-11-22,194.69,216.2328,221.81759999999997
2024-11-25,204.04,215.9082,221.81224999999998
2024-11-26,205.92,215.71740000000003,221.8246
2024-11-27,206.69,215.4044,221.84805
2024-11-28,203.68,215.18959999999998,221.8489
2024-11-29,206.31,214.895,221.86995
2024-12-02,204.33,214.5422,221.87545000000003
2024-12-03,204.86,214.20539999999997,221.8452
2024-12-04,214.43,214.10039999999998,221.84595000000002
2024-12-05,214.17,213.957,221.85105
2024-12-06,218.66,213.90419999999997,221.85525
2024-12-09,216.06,213.71040000000002,221.85375
2024-12-10,216.03,213.50459999999998,221.8898
2024-12-11,222.99,213.42399999999998,221.97854999999998
2024-12-12,220.65,213.3234,222.08845000000002
2024-12-13,227.92,213.37060000000002,222.24035
2024-12-16,230.9,213.4506,222.4064
2024-12-17,228.73,213.62,222.53145
2024-12-18,231.4,213.9442,222.66345
2024-12-19,235.52,214.292,222.8195
2024-12-20,238.23,214.67880000000002,222.97355000000005
2024-12-23,231.83,214.9496,223.13479999999998
2024-12-24,228.99,215.1602,223.27725
2024-12-25,228.1,215.32399999999998,223.401
2024-12-26,227.91,215.52360000000002,223.54949999999997
2024-12-27,230.52,215.8328,223.6904
2024-12-30,231.36,216.1418,223.82895
2024-12-31,226.08,216.417,223.94804999999997
